,X,X,X,X,X,X,X,X,X,X,X,X,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Magnitude,Magnitude,Magnitude,Magnitude,Magnitude,Magnitude,Magnitude,Magnitude,Magnitude,Magnitude,Magnitude,Magnitude,MODE
ACC-GPS,MEAN,STD,VAR,MIN,MAX,ACF-MEAN,ACF-STD,ACV-MEAN,ACV-STD,SKEW,KURTOSIS,STD-ERR,MEAN,STD,VAR,MIN,MAX,ACF-MEAN,ACF-STD,ACV-MEAN,ACV-STD,SKEW,KURTOSIS,STD-ERR,MEAN,STD,VAR,MIN,MAX,ACF-MEAN,ACF-STD,ACV-MEAN,ACV-STD,SKEW,KURTOSIS,STD-ERR,MEAN,STD,VAR,MIN,MAX,ACF-MEAN,ACF-STD,ACV-MEAN,ACV-STD,SKEW,KURTOSIS,STD-ERR,
0.0,0.11090727715816386,0.22770920605221812,0.051851482520931524,-0.05010744657996439,0.2719220008962921,0.25,0.75,0.0064814353151164406,0.01944430594534932,0.0,-2.0,0.16101472373812825,-0.3587288561924635,0.6469181459392238,0.4185030875454429,-0.8161690640587173,0.09871135167379032,0.25,0.75,0.052312885943180364,0.15693865782954108,0.0,-2.0,0.4574402078662538,0.2943843062295697,1.1376054418908024,1.2941461414195679,-0.5100242160461357,1.098792828505275,0.25,0.75,0.16176826767744598,0.4853048030323379,0.0,-2.0,0.8044085222757054,0.9586997048284079,0.617728367247208,0.38158833570190154,0.5218997874166131,1.3954996222402027,0.25,0.75,0.04769854196273769,0.14309562588821306,0.0,-2.0,0.4367999174117948,1.0
1.0,0.014220239461024164,7.672692338170911e-06,5.887020771622661e-11,0.014214814048241885,0.014225664873806443,0.25,0.75,7.358775964528326e-12,2.2076327893584978e-11,0.0,-2.0,5.4254127822787185e-06,0.5508181727194883,0.00022033684987736633,4.8548327413881064e-08,0.5506623710387947,0.5509739744001818,0.25,0.75,6.068540926735134e-09,1.82056227802054e-08,-1.068811889992545e-12,-2.0,0.00015580168069356803,0.03441578298363236,0.0,0.0,0.03441578298363236,0.03441578298363236,0.25,0.75,0.0,0.0,0.0,-3.0,0.0,0.5520754666013954,0.00022003268738307277,4.8414383517017025e-08,0.5519198799960641,0.5522310532067266,0.25,0.75,6.051797939627128e-09,1.8155393818881386e-08,-1.0704622202590274e-12,-2.0,0.00015558660533127044,1.0
1.0,0.02023831785753437,1.7635740598183887e-05,3.1101934644643134e-10,0.020225847505766146,0.02025078820930259,0.25,0.75,3.887741830580392e-11,1.1663225491741176e-10,0.0,-2.0,1.2470351768222726e-05,0.417111117869284,0.0005370710715760264,2.884453359238213e-07,0.4167313512725935,0.41749088446597454,0.25,0.75,3.605566699047766e-08,1.0816700097143299e-07,0.0,-2.0,0.0003797665966905339,0.5270809834083329,0.0010932015818251042,1.1950896985049099e-06,0.5263079731566205,0.5278539936600453,0.25,0.75,1.4938621231311374e-07,4.481586369393412e-07,0.0,-2.0,0.0007730102517123916,0.6724623942987201,0.0011894600633578615,1.4148152423232881e-06,0.6716213190219692,0.673303469575471,0.25,0.75,1.7685190529041102e-07,5.30555715871233e-07,0.0,-2.0,0.0008410752767509244,0.0
1.0,0.01906691455442323,9.848530463920871e-06,9.699355229877746e-11,0.01905995059174747,0.01907387851709899,0.25,0.75,1.2124194037347182e-11,3.6372582112041547e-11,0.0,-2.0,6.963962675760743e-06,0.2640651794029917,0.0006059263371627377,3.671467260674517e-07,0.26363672478108435,0.26449363402489895,0.24999999999999994,0.75,4.5893340758431457e-08,1.376800222752944e-07,-1.9431531279173487e-13,-1.9999999999999998,0.0004284546219072982,0.7158243198681096,0.0016398023727376562,2.6889518216360472e-06,0.714664804490541,0.7169838352456782,0.25,0.75,3.361189777045059e-07,1.0083569331135178e-06,1.4359480315320166e-13,-2.0,0.0011595153775685874,0.7632162659779118,0.001328580374325148,1.7651258110419501e-06,0.7622768177858752,0.7641557141699485,0.25,0.75,2.2064072638024377e-07,6.619221791407313e-07,1.7733377180445876e-13,-2.0,0.0009394481920366737,0.0
0.0,-0.10377902115934046,0.7590306868407269,0.5761275835659058,-0.6404947669531013,0.43293672463442034,0.25,0.75,0.07201594794573822,0.21604784383721465,0.0,-2.0,0.5367157457937608,0.5145660860976574,0.4116751837795061,0.16947645693989016,0.22346777200095044,0.8056644001943645,0.25,0.75,0.02118455711748627,0.06355367135245882,6.329271049207984e-16,-1.9999999999999998,0.291098314096707,-0.23309669198400762,0.4662317384798371,0.21737203396593122,-0.5627723158674934,0.09657893189947821,0.25,0.75,0.027171504245741402,0.08151451273722421,0.0,-2.0,0.3296756238834858,0.8795454731844039,0.2748461673199268,0.0755404156904532,0.6851998844893512,1.0738910618794566,0.25,0.75,0.00944255196130665,0.028327655883919948,0.0,-2.0,0.1943455886950527,1.0
1.0,0.015870779591489692,2.3361630402791497e-05,5.45765775076632e-10,0.015854260424212303,0.015887298758767078,0.25,0.75,6.8220721884579e-11,2.0466216565373702e-10,-3.1508599962429303e-13,-2.0,1.6519167277387684e-05,0.7220442198017104,0.007133405514779352,5.088547423828447e-05,0.7170001403892564,0.7270882992141644,0.25,0.75,6.360684279785559e-06,1.9082052839356677e-05,0.0,-2.0,0.0050440794124539945,0.5527191567567941,0.018766627154664418,0.00035218629476218796,0.5394491474357312,0.5659891660778569,0.25,0.75,4.4023286845273495e-05,0.00013206986053582048,0.0,-2.0,0.013270009321062815,0.9095511286221882,0.00574174526268275,3.29676386615398e-05,0.9054911016110995,0.9136111556332769,0.25,0.75,4.120954832692475e-06,1.2362864498077426e-05,-4.103473771263823e-14,-2.0,0.004060027011088707,0.0
1.0,0.024851133367124162,2.4048737179341663e-06,5.7834175992105e-12,0.02484943286461031,0.02485283386963801,0.25,0.75,7.229271999013125e-13,2.1687815997039373e-12,-3.0603488998159323e-12,-2.0,1.7005025138485536e-06,0.08894409030343055,5.5084212469341576e-05,3.034270463367566e-09,0.08890513988325716,0.08898304072360394,0.25,0.75,3.7928380792094576e-10,1.1378514237628372e-09,0.0,-2.0,3.895042017339201e-05,0.1416065378877513,0.001093201581825124,1.1950896985049529e-06,0.1408335276360389,0.1423795481394637,0.25,0.75,1.493862123131191e-07,4.481586369393573e-07,5.3891577320816905e-14,-2.0,0.0007730102517124054,0.16905989430866109,0.0008863445279128454,7.856066221610449e-07,0.16843315408250634,0.16968663453481586,0.25,0.75,9.820082777013062e-08,2.9460248331039185e-07,6.635974934188411e-14,-1.9999999999999998,0.0006267402261547622,1.0
0.0,0.21825042631691605,1.745770579733672,3.0477149170636415,-1.0161957890087339,1.452696641642566,0.25,0.75,0.3809643646329552,1.1428930938988655,0.0,-2.0,1.23444621532565,0.36901692904930417,4.381400170224744,19.196667451645414,-2.729100842408506,3.4671347005071143,0.25,0.75,2.3995834314556768,7.198750294367031,0.0,-2.0,3.09811777145781,1.098792828505275,1.0070605551164482,1.0141709616714487,0.3866934809169457,1.8108921760936045,0.25,0.75,0.1267713702089311,0.38031411062679327,4.611898336276967e-16,-2.0,0.7120993475883294,3.6041437926697473,0.2472917687166236,0.06115321887499606,3.4292821060786074,3.779005479260887,0.25,0.75,0.007644152359374507,0.02293245707812352,0.0,-2.0,0.17486168659113988,1.0
1.0,0.022606470048844005,6.218316327801447e-05,3.866745795260207e-09,0.02256249991241449,0.02265044018527352,0.25,0.75,4.833432244075259e-10,1.4500296732225776e-09,0.0,-2.0,4.3970136429514334e-05,-2.4289863465952743,0.006059263371627142,3.671467260674232e-05,-2.433270892814347,-2.4247018003762015,0.25,0.75,4.58933407584279e-06,1.3768002227528369e-05,0.0,-2.0,0.004284546219072816,-0.1645055217903576,0.006194808963675623,3.837565809643585e-05,-0.16888591321672786,-0.16012513036398737,0.25000000000000006,0.75,4.796957262054482e-06,1.4390871786163444e-05,-9.447846293519717e-15,-2.0,0.004380391426370242,2.434660040401982,0.005625993670585187,3.165180478146459e-05,2.4306818621265984,2.438638218677365,0.25,0.75,3.956475597683074e-06,1.1869426793049223e-05,0.0,-2.0,0.003978178275383382,1.0
1.0,0.017090444775470053,6.0236360744448715e-05,3.6284191557353617e-09,0.017047851236313655,0.017133038314626453,0.24999999999999994,0.75,4.5355239446692016e-10,1.3606571834007608e-09,1.2217738653270595e-13,-1.9999999999999998,4.259353915639884e-05,0.08009260731902769,0.0013082500461467888,1.7115181832430752e-06,0.07916753483990968,0.0810176797981457,0.25,0.75,2.139397729053844e-07,6.418193187161531e-07,0.0,-2.0,0.0009250724791180082,-0.0844989607381246,0.0030974044818378116,9.593914524108963e-06,-0.08668915645130972,-0.08230876502493947,0.25000000000000006,0.75,1.1992393155136205e-06,3.597717946540861e-06,9.447846293519717e-15,-2.0,0.002190195713185121,0.11769350210703586,0.0013247701316695876,1.7550159017638565e-06,0.1167567481634189,0.11863025605065282,0.25,0.75,2.1937698772048207e-07,6.581309631614463e-07,0.0,-2.0,0.0009367539436169608,1.0
1.0,0.01846979524313182,1.740670500599968e-05,3.029933791658943e-10,0.018457486843983965,0.018482103642279677,0.25,0.75,3.787417239573679e-11,1.1362251718721036e-10,0.0,-2.0,1.2308399147856197e-05,0.35059353781817737,0.0006059263371626985,3.6714672606740417e-07,0.3501650831962701,0.35102199244008464,0.25,0.75,4.589334075842552e-08,1.3768002227527658e-07,0.0,-2.0,0.00042845462190727046,0.8424691661069905,0.011296416345526103,0.00012760902225146932,0.8344813935059625,0.8504569387080186,0.25,0.75,1.5951127781433665e-05,4.7853383344300995e-05,2.0878500300655948e-14,-2.0,0.007987772601028065,0.9127010938816185,0.010194057139301655,0.00010391880095934704,0.9054928069506151,0.9199093808126217,0.25,0.75,1.298985011991838e-05,3.896955035975514e-05,-2.311010297924888e-14,-1.9999999999999998,0.007208286931003338,0.0
1.0,0.015991839175213678,2.862944902302579e-06,8.196453513620323e-12,0.015989814767459094,0.015993863582968258,0.25,0.75,1.0245566892025404e-12,3.073670067607621e-12,-2.5707906686163804e-12,-2.0,2.0244077545816114e-06,0.9390370105876656,0.0016525263740801296,2.7308434170304204e-06,0.937868497982464,0.9402055231928673,0.25,0.75,3.4135542712880255e-07,1.0240662813864076e-06,0.0,-2.0,0.001168512605201677,0.3787918501215049,0.004555006590937986,2.0748085043488495e-05,0.37557097407270323,0.38201272617030657,0.25,0.75,2.593510630436062e-06,7.780531891308185e-06,0.0,-2.0,0.0032208760488016686,1.012690099029451,0.00017139514257671188,2.9376294898891394e-08,1.0125689043618726,1.0128112936970295,0.25,0.75,3.6720368623614246e-09,1.1016110587084273e-08,2.7482336265786007e-12,-2.0,0.00012119466757842812,0.0
1.0,0.021276029272532932,9.275941483462809e-06,8.604309040462622e-11,0.021269470191408086,0.021282588353657778,0.25,0.75,1.0755386300578278e-11,3.2266158901734835e-11,0.0,-2.0,6.5590811248461556e-06,0.30285006029064465,0.001748923745901502,3.058734268978141e-06,0.3016133844501395,0.3040867361311498,0.25,0.75,3.8234178362226765e-07,1.147025350866803e-06,0.0,-2.0,0.0012366758405051304,0.39090234406499913,0.0060126087000381126,3.6151463379774e-05,0.3866507876805809,0.3951539004494173,0.25,0.75,4.51893292247175e-06,1.3556798767415248e-05,-1.9632759728662534e-14,-2.0,0.004251556384418181,0.4949629402892549,0.003678020452670807,1.3527834450264765e-05,0.4923621870858286,0.49756369349268126,0.25,0.75,1.6909793062830957e-06,5.072937918849287e-06,0.0,-2.0,0.0026007532034263425,0.0
0.0,0.1377430644478519,1.1005944959190541,1.2113082444473167,-0.6404947669531013,0.915980895848805,0.25,0.75,0.15141353055591458,0.4542405916677438,0.0,-2.0,0.7782378314009532,-0.04683780537456311,1.2056201810685536,1.4535200209997718,-0.8993400109434907,0.8056644001943645,0.25,0.75,0.18169000262497148,0.5450700078749144,0.0,-2.0,0.8525022055689275,0.03064380712278103,0.7273215120285459,0.5289965818594902,-0.48365016613545686,0.5449377803810189,0.25,0.75,0.06612457273243627,0.1983737181973088,0.0,-2.0,0.5142939732582379,1.2717617970989676,0.057277042934538044,0.003280659647324914,1.2312608116336428,1.3122627825642925,0.25,0.75,0.00041008245591561427,0.0012302473677468428,0.0,-2.0,0.04050098546532488,1.0
0.0,-0.2379579576077807,2.0114313201279264,4.0458559555915725,-1.6602546839612469,1.1843387687456854,0.25,0.75,0.5057319944489466,1.5171959833468396,0.0,-2.0,1.422296726353466,-1.8765986368395784,1.55848462430813,2.4288743242048536,-2.978613683062826,-0.7745835906163305,0.25,0.75,0.3036092905256067,0.9108278715768201,2.488679165973051e-16,-2.0,1.1020150462232476,1.6658349015848706,0.24244050400951536,0.05877739798438783,1.494403577165458,1.8372662260042834,0.25,0.75,0.007347174748048479,0.022041524244145436,1.893748946446545e-15,-1.9999999999999998,0.17143132441941267,3.0294425366013242,0.9407274940557944,0.8849682180724947,2.3642477463058444,3.694637326896804,0.25,0.75,0.11062102725906184,0.3318630817771855,0.0,-2.0,0.6651947902954798,1.0
1.0,0.015476182031966632,4.111188879706626e-05,1.6901874004623422e-09,0.015447111536610839,0.015505252527322424,0.25,0.75,2.1127342505779277e-10,6.338202751733784e-10,-8.95232636990891e-14,-1.9999999999999998,2.9070495355792807e-05,-0.1196354097250725,0.00638976864644328,4.082914335506958e-05,-0.12415365846518572,-0.11511716098495926,0.25,0.75,5.1036429193836975e-06,1.5310928758151093e-05,4.591556146861607e-15,-1.9999999999999998,0.00451824874011323,-0.2028983642920733,0.0036440052727503536,1.327877442783238e-05,-0.2054750651311146,-0.20032166345303198,0.25,0.75,1.6598468034790476e-06,4.979540410437143e-06,1.6052638807188407e-14,-2.0,0.00257670083904131,0.23610789725843595,0.00010352735322304089,1.0717912865368275e-08,0.23603469236493363,0.23618110215193824,0.25,0.75,1.3397391081710343e-09,4.019217324513103e-09,-5.68701101808922e-13,-2.0,7.320489350230719e-05,1.0
1.0,0.014240402562259797,2.977462698394682e-06,8.865284120331742e-12,0.014238297178195032,0.014242507946324562,0.25,0.75,1.1081605150414677e-12,3.324481545124403e-12,0.0,-2.0,2.105384064764876e-06,0.5498249370050668,2.7542106234700227e-05,7.585676158435132e-10,0.5498054617949801,0.5498444122151536,0.25,0.75,9.482095198043915e-11,2.8446285594131744e-10,0.0,-2.0,1.947521008671682e-05,0.037250153906577814,0.0007288010545500727,5.311509771132981e-07,0.03673481373876955,0.03776549407438608,0.25,0.75,6.639387213916226e-08,1.991816164174868e-07,0.0,-2.0,0.0005153401678082634,0.5512695258258413,2.1853221204641873e-05,4.775632770190092e-10,0.5512540732649368,0.551284978386746,0.25,0.75,5.969540962737615e-11,1.7908622888212843e-10,1.0777015518743507e-11,-2.0,1.545256090457192e-05,1.0
1.0,0.024586502785445247,4.6150671825117575e-05,2.129884509909701e-09,0.02455386933244139,0.0246191362384491,0.25,0.75,2.662355637387126e-10,7.987066912161379e-10,-1.5943947197682566e-13,-2.0,3.2633453003855575e-05,-2.113020538148735,0.003167342216986915,1.0032056719507586e-05,-2.115260187308705,-2.1107808889887654,0.25,0.75,1.2540070899384483e-06,3.762021269815345e-06,-2.9739538523219927e-13,-2.0,0.002239649159969881,-0.112584999883675,0.0038262055363878843,1.4639848806685296e-05,-0.11529053576466838,-0.10987946400268161,0.25,0.75,1.829981100835662e-06,5.489943302506986e-06,0.0,-2.0,0.0027055358809933844,2.1161621730165234,0.0033667396951785732,1.1334936175091111e-05,2.1137815285475727,2.118542817485474,0.25,0.75,1.416867021886389e-06,4.2506010656591665e-06,0.0,-2.0,0.002380644468950699,1.0
1.0,-0.005547778357225108,7.031392680055379e-05,4.944048302113637e-09,-0.005597497811677634,-0.005498058902772582,0.25,0.75,6.180060377642046e-10,1.8540181132926138e-09,0.0,-2.0,4.971945445252611e-05,-0.23632113095950535,0.0021620553394215342,4.674483290721166e-06,-0.2378499349513109,-0.2347923269676998,0.25,0.75,5.843104113401457e-07,1.752931234020437e-06,0.0,-2.0,0.0015288039918055496,0.11313399361634471,0.0005466007909125521,2.9877242462622747e-07,0.11274748849048852,0.11352049874220091,0.25,0.75,3.7346553078278434e-08,1.120396592348353e-07,0.0,-2.0,0.0003865051258561958,0.26206635319547744,0.0017151775236303902,2.9418339375668778e-06,0.26085353953757967,0.26327916685337527,0.24999999999999994,0.75,3.6772924219585967e-07,1.1031877265875792e-06,6.856663988890227e-14,-1.9999999999999998,0.0012128136578977988,1.0
1.0,0.015459743840999428,0.0,0.0,0.015459743840999428,0.015459743840999428,0.25,0.75,0.0,0.0,0.0,-3.0,0.0,0.7531850807303356,0.0,0.0,0.7531850807303356,0.7531850807303356,0.25,0.75,0.0,0.0,0.0,-3.0,0.0,0.2565273953089942,0.0,0.0,0.2565273953089942,0.2565273953089942,0.25,0.75,0.0,0.0,0.0,-3.0,0.0,0.7958222628567315,0.0,0.0,0.7958222628567315,0.7958222628567315,0.25,0.75,0.0,0.0,0.0,-3.0,0.0,0.0
1.0,0.0250295241784579,4.580711843684126e-06,2.0982920994868027e-11,0.025026285126050568,0.02503276323086523,0.25,0.75,2.6228651243585034e-12,7.86859537307551e-12,0.0,-2.0,3.239052407330578e-06,0.18260037561034662,0.008538052932747493,7.289834788239808e-05,0.17656306048347117,0.18863769073722206,0.25,0.75,9.11229348529976e-06,2.733688045589928e-05,0.0,-2.0,0.006037315126875442,-0.09596527947185848,0.0018220026363751768,3.319693606958095e-06,-0.09725362989137913,-0.09467692905233782,0.25,0.75,4.149617008697619e-07,1.2448851026092857e-06,1.6052638807188407e-14,-2.0,0.001288350419520655,0.20780279741407254,0.00834452345837063,6.963107174729773e-05,0.20190232829088844,0.21370326653725663,0.25,0.75,8.703883968412216e-06,2.611165190523665e-05,0.0,-2.0,0.005900469123184093,1.0
0.0,-0.2647937448974687,0.6072245494725815,0.36872165348217967,-0.6941663415324774,0.16457885173753994,0.25,0.75,0.04609020668527246,0.13827062005581736,0.0,-2.0,0.42937259663500865,-0.7329981171739438,0.47048592431943553,0.2213570049827136,-1.0656819047130375,-0.4003143296348502,0.25,0.75,0.0276696256228392,0.0830088768685176,-1.8844965016305035e-16,-2.0,0.33268378753909367,-0.06166536756459498,0.5221795470974175,0.27267147940686415,-0.4309020663140991,0.30757133118490915,0.25,0.75,0.03408393492585802,0.10225180477757406,0.0,-2.0,0.36923669874950416,1.0155774896124128,0.14954608789719423,0.02236403240535534,0.9098324367603872,1.1213225424644382,0.25,0.75,0.0027955040506694173,0.008386512152008252,-3.1175183208274067e-15,-2.0,0.10574505285202551,1.0
0.0,-0.15745059573871653,0.30361227473629077,0.09218041337054492,-0.37213689405622086,0.057235702578787774,0.25,0.75,0.011522551671318116,0.03456765501395434,-8.76571359420097e-17,-2.0,0.21468629831750433,-0.4418998030772369,0.0,0.0,-0.4418998030772369,-0.4418998030772369,0.25,0.75,0.0,0.0,0.0,-3.0,0.0,0.5053767055150007,0.20514196493112835,0.0420832257758043,0.36031943100626684,0.6504339800237344,0.25,0.75,0.005260403221975537,0.01578120966592661,-1.1366891429118395e-15,-1.9999999999999998,0.1450572745087338,0.7346507843410421,0.07604978863401772,0.00578357035127877,0.6808754630901246,0.7884261055919597,0.25,0.75,0.0007229462939098462,0.0021688388817295385,0.0,-2.0,0.05377532125091755,0.0
0.0,0.6207872356622366,0.49336994644647253,0.2434139040565952,0.2719220008962921,0.9696524704281811,0.25,0.75,0.0304267380070744,0.09128021402122319,2.4513675158293467e-16,-2.0,0.34886523476594455,0.1610895618373704,0.20583759188975304,0.04236911423497253,0.015540404789016903,0.30663871888572386,0.25,0.75,0.005296139279371566,0.015888417838114698,0.0,-2.0,0.14554915704835347,-0.2726577668500259,0.11189561723516092,0.012520629156437642,-0.35177991658206254,-0.1935356171179893,0.24999999999999994,0.75,0.001565078644554705,0.004695235933664116,-4.3777003738879e-16,-1.9999999999999998,0.07912214973203661,0.7645046799944921,0.31734307841288206,0.10070662941656462,0.5401092372861289,0.9889001227028553,0.25,0.75,0.012588328677070578,0.037764986031211735,0.0,-2.0,0.2243954427083632,1.0
0.0,-0.2916295321871567,2.0114313201279264,4.0458559555915725,-1.7139262585406227,1.1306671941663093,0.25,0.75,0.5057319944489466,1.5171959833468396,0.0,-2.0,1.422296726353466,-0.8785472742222974,1.4996738837682007,2.249021757656399,-1.9389768470031585,0.18188229855856372,0.25,0.75,0.28112771970704986,0.8433831591211496,0.0,-2.0,1.060429572780861,-0.33859289162672307,0.09324634769596742,0.008694881358637248,-0.40452801640342023,-0.2726577668500259,0.25,0.75,0.001086860169829656,0.0032605805094889683,0.0,-2.0,0.06593512477669716,1.898264872249357,1.0197205650909582,1.039830030869423,1.177213545758162,2.6193161987405515,0.25,0.75,0.12997875385867788,0.38993626157603367,-3.7018745943555574e-16,-2.0,0.7210513264911947,1.0
1.0,0.024088579454128338,4.053929981660452e-05,1.6434348296205511e-09,0.024059913840323462,0.024117245067933214,0.25,0.75,2.054293537025689e-10,6.162880611077067e-10,0.0,-2.0,2.8665613804875617e-05,1.400365787121296,0.0011843105680908537,1.4025915216916807e-06,1.399528353087568,1.4012032211550238,0.25,0.75,1.753239402114601e-07,5.259718206343802e-07,-3.977175635695796e-13,-2.0,0.0008374340337279351,0.6331122229348833,0.007834611336413298,6.138113479265577e-05,0.6275723161309444,0.6386521297388221,0.24999999999999994,0.75,7.67264184908197e-06,2.3017925547245914e-05,-2.9969098743379315e-14,-1.9999999999999998,0.005539906803938843,1.5370311539944963,0.0021487506767240193,4.61712947072193e-06,1.5355117578199056,1.538550550169087,0.25,0.75,5.771411838402413e-07,1.7314235515207237e-06,0.0,-2.0,0.001519396174590737,1.0
1.0,0.02074603932238345,1.557442026852603e-05,2.425625667006744e-10,0.020735026544198527,0.020757052100568375,0.25,0.75,3.03203208375843e-11,9.096096251275289e-11,0.0,-2.0,1.1012778184923966e-05,0.044745101011676336,0.0017213816396668311,2.963154749382068e-06,0.0435279003812579,0.04596230164209477,0.25,0.75,3.703943436727585e-07,1.1111830310182756e-06,0.0,-2.0,0.0012172006304184343,0.9746539191498104,0.00291520421820033,8.498415633812998e-06,0.9725925584785773,0.9767152798210434,0.25,0.75,1.0623019542266248e-06,3.1869058626798746e-06,0.0,-2.0,0.002061360671233081,0.9759018928652752,0.002832219850905442,8.021469283862844e-06,0.9738992110028888,0.9779045747276616,0.25,0.75,1.0026836604828555e-06,3.0080509814485666e-06,0.0,-2.0,0.0020026818623863907,0.0
1.0,0.01817876638433316,3.114884053705206e-05,9.702502668026975e-10,0.018156740827963314,0.01820079194070301,0.25,0.75,1.212812833503372e-10,3.6384385005101155e-10,0.0,-2.0,2.2025556369847932e-05,1.2382444007546036,0.0031260290576349435,9.772057669178012e-06,1.2360339644097638,1.2404548370994435,0.25,0.75,1.2215072086472515e-06,3.6645216259417543e-06,0.0,-2.0,0.002210436344839861,0.09110320144254141,0.0036440052727503636,1.3278774427832452e-05,0.0885265006035001,0.09367990228158274,0.25,0.75,1.6598468034790565e-06,4.979540410437169e-06,8.026319403594139e-15,-1.9999999999999998,0.002576700839041317,1.2417267225135706,0.0033850723310684143,1.1458714686564948e-05,1.2393331149134652,1.244120330113676,0.25,0.75,1.4323393358206185e-06,4.297018007461856e-06,0.0,-2.0,0.0023936076001054296,1.0
0.0,-0.3453011067665328,0.037951534342036325,0.0014403189589147626,-0.37213689405622086,-0.3184653194768448,0.25,0.75,0.00018003986986434532,0.0005401196095930359,-3.0679997579703447e-15,-2.0,0.026835787289688023,0.8264571369155578,0.02940537026996473,0.0008646758007137257,0.8056644001943645,0.8472498736367512,0.25,0.75,0.00010808447508921571,0.0003242534252676471,8.00911013192963e-15,-1.9999999999999998,0.02079273672119336,0.09657893189947821,0.0,0.0,0.09657893189947821,0.09657893189947821,0.25,0.75,0.0,0.0,0.0,-3.0,0.0,0.9010452203302165,0.04151510278401028,0.0017235037591669378,0.8716896096299863,0.9304008310304467,0.25,0.75,0.00021543796989586722,0.0006463139096876016,0.0,-2.0,0.029355610700230184,0.0
0.0,-0.07694323386965242,0.4174668777623999,0.1742785940286865,-0.37213689405622086,0.21825042631691602,0.25,0.75,0.021784824253585813,0.06535447276075744,0.0,-2.0,0.29519366018656845,-0.4626925397984303,0.20583759188975304,0.04236911423497253,-0.6082416968467838,-0.3171433827500768,0.25,0.75,0.005296139279371566,0.015888417838114698,0.0,-2.0,0.14554915704835347,0.7691172046217893,0.9138142074204807,0.8350564056835214,0.12295298181015707,1.4152814274334216,0.25,0.75,0.10438205071044017,0.3131461521313205,0.0,-2.0,0.6461642228116322,1.0299988595696778,0.7436401392171229,0.5530006566548619,0.504165874366742,1.5558318447726136,0.25,0.75,0.06912508208185773,0.20737524624557319,-3.818007323821907e-16,-1.9999999999999998,0.5258329852029359,1.0
1.0,0.01775866128710237,9.161423687368253e-06,8.393168397947211e-11,0.01775218318228771,0.017765139391917033,0.25,0.75,1.0491460497434014e-11,3.147438149230204e-11,0.0,-2.0,6.478104814661156e-06,0.9971997255115801,0.0019141763833094678,3.664071226419715e-06,0.9958461984105549,0.9985532526126054,0.25,0.75,4.580089033024644e-07,1.374026709907393e-06,1.2309087118459089e-13,-2.0,0.0013535271010252647,0.45531986504103217,0.004555006590937947,2.074808504348814e-05,0.4520989889922305,0.4585407410898338,0.25,0.75,2.5935106304360175e-06,7.780531891308053e-06,-2.5845135290146916e-14,-2.0,0.003220876048801641,1.0963808813122062,0.00015050073420849944,2.265047099729739e-08,1.0962744612224737,1.0964873014019385,0.25,0.75,2.8313088746621743e-09,8.493926623986522e-09,-3.1297635857890894e-12,-2.0,0.00010642008973238416,0.0
0.0,-0.3989726813459089,0.03795153434203636,0.0014403189589147654,-0.42580846863559696,-0.37213689405622086,0.25,0.75,0.00018003986986434568,0.000540119609593037,0.0,-2.0,0.02683578728968805,-0.42110706635604356,0.08821611080989415,0.007782082206423524,-0.48348527651962364,-0.35872885619246353,0.25,0.75,0.0009727602758029405,0.0029182808274088217,-1.3400864011594692e-15,-2.0,0.062378210163580056,0.2152621564975331,0.5408288166366111,0.29249580890455706,-0.16716156720731046,0.5976858802023767,0.25,0.75,0.03656197611306963,0.1096859283392089,0.0,-2.0,0.38242372370484357,0.7177097462367257,0.19287292711559245,0.03719996601413664,0.5813279915659916,0.8540915009074599,0.25,0.75,0.00464999575176708,0.013949987255301239,1.2822204724329195e-15,-2.0,0.13638175467073416,1.0
0.0,-0.23795795760778066,0.18975767171018174,0.03600797397286911,-0.37213689405622086,-0.10377902115934047,0.25,0.75,0.004500996746608639,0.013502990239825916,0.0,-2.0,0.1341789364484402,-0.08842327881694989,0.49989129458940024,0.24989130640626656,-0.4418998030772369,0.26505324544333714,0.25,0.75,0.03123641330078332,0.09370923990234996,0.0,-2.0,0.35347652426028703,0.37350645596160625,2.070068918850477,4.285185328790782,-1.0902533140810708,1.8372662260042834,0.25,0.75,0.5356481660988478,1.6069444982965435,0.0,-2.0,1.4637597700426772,1.546523345787265,0.4421709714364529,0.19551516798105645,1.2338612534407059,1.859185438133824,0.25,0.75,0.024439395997632056,0.07331818799289616,0.0,-2.0,0.31266209234655906,1.0
